Time	SecL	RPM	MAP	TPS	lambda	MAT	CLT	Engine	Gego	Gair	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	EGT #2	Vbatt	Exhaust Pressure	Fuel Pressure	Misc 1	Misc 2	Misc 3	Misc 4	Worst Knock Value	Worst Knock Adjust	StatusBits	BoostTgt	BoostDC	BoostInt	IacInt	alsigncut	speed	speed(ref)	Gear	rtest0	rtest1	rtest2	rtest3	rtest4	rtest5	rtest6	rtest7	tpsDOT	BoostDCalt
21.191	117	2126	77.5	100	0.991	11.0	80.0	65	98	0.00	100	100	101	0.0	99	3.986	0	0	7.1	1.000	21.5	2.30	0	0	13.76	4.98	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-15.307	5.102	28.914	-5.102	-217.702	-217.702	-217.702	-217.702	4.00	0
21.237	117	2128	79.0	100	0.996	11.0	80.0	65	98	0.00	100	100	101	0.0	99	4.042	0	0	7.2	1.000	21.0	2.30	0	0	13.88	4.98	4.99	5.00	4.04	0.00	4.98	0	0.00	4	0	0	0	128	0.00	0	0	1	-3.405	-6.810	28.941	-3.405	-217.907	-217.907	-217.907	-217.907	4.00	0
21.285	117	2133	80.5	100	0.996	11.0	80.0	65	98	0.00	100	100	101	0.0	100	4.126	0	0	7.3	1.000	21.0	2.30	0	0	14.00	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-5.119	5.119	29.009	6.826	-218.419	-218.419	-218.419	-218.419	0.00	0
21.334	117	2142	82.3	100	0.991	11.0	80.0	65	98	0.00	100	100	101	0.0	100	4.210	0	0	7.5	1.000	20.5	2.30	0	0	13.65	4.98	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-3.427	3.427	27.418	6.854	-219.341	-219.341	-219.341	-219.341	4.00	0
21.385	117	2150	82.5	100	0.987	11.0	80.0	65	98	0.00	100	100	101	0.0	100	4.222	0	0	7.6	1.000	20.5	2.37	0	0	13.76	4.99	4.98	5.00	4.01	0.04	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-3.440	0.000	22.360	-5.160	-220.160	-220.160	-220.160	-220.160	0.00	0
21.425	117	2153	83.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	101	4.278	0	0	7.7	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-3.445	10.334	27.558	-5.167	-220.467	-220.467	-220.467	-220.467	4.00	0
21.471	117	2159	83.8	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	101	4.306	0	0	7.7	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-10.363	10.363	27.635	8.636	-221.082	-221.082	-221.082	-221.082	0.00	0
21.519	117	2170	85.0	100	0.998	11.0	80.0	65	98	0.00	100	100	101	0.0	101	4.370	0	0	7.9	1.000	20.5	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-6.944	12.152	27.776	-5.208	-222.208	-222.208	-222.208	-222.208	4.00	0
21.564	117	2173	86.3	100	0.998	11.0	80.0	65	98	0.00	100	100	101	0.0	102	4.450	0	0	8.1	1.000	20.5	2.30	0	0	13.76	4.98	4.99	4.99	4.03	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-19.122	-5.215	27.814	8.692	-222.515	-222.515	-222.515	-222.515	0.00	0
21.611	117	2178	86.5	100	0.994	11.0	80.0	65	98	0.00	100	100	101	0.0	102	4.454	0	0	8.1	1.000	20.5	2.30	0	0	14.00	4.99	4.99	5.00	4.04	0.00	4.98	1020	0.00	4	0	0	0	128	0.00	0	0	1	-3.485	-1.742	20.909	8.712	-223.027	-223.027	-223.027	-223.027	0.00	0
21.658	118	2188	86.5	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	102	4.470	0	0	8.2	1.000	20.5	2.30	0	0	13.76	4.98	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	0.000	14.003	26.256	15.754	-224.051	-224.051	-224.051	-224.051	4.00	0
21.705	118	2200	87.3	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	102	4.534	0	0	8.3	1.000	20.0	2.30	0	0	13.76	4.98	4.99	5.00	4.03	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	0.000	22.880	0.000	-225.280	-225.280	-225.280	-225.280	0.00	0
21.751	118	2204	87.5	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	102	4.514	0	0	8.3	1.000	20.5	2.30	0	0	13.76	4.98	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-10.579	0.000	17.632	0.000	-225.690	-225.690	-225.690	-225.690	0.00	0
21.799	118	2209	88.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	103	4.570	0	0	8.4	1.000	20.0	2.30	0	0	13.76	4.99	4.98	5.00	4.02	0.00	4.99	0	0.00	4	0	0	0	128	0.00	0	0	1	-8.836	0.000	26.508	0.000	-226.202	-226.202	-226.202	-226.202	0.00	0
21.841	118	2218	90.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	103	4.646	0	0	8.6	1.000	20.0	2.30	0	0	13.88	4.99	4.98	5.00	4.07	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	1.774	0.000	26.616	-5.323	-227.123	-227.123	-227.123	-227.123	4.00	0
21.890	118	2224	90.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	103	4.646	0	0	8.6	1.000	20.0	2.30	0	0	13.88	4.99	4.98	5.00	4.07	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-5.338	-5.338	26.688	5.338	-227.738	-227.738	-227.738	-227.738	4.00	0
21.937	118	2234	90.5	100	0.983	11.0	80.0	65	98	0.00	100	100	101	0.0	103	4.678	0	0	8.7	1.000	20.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	5.362	7.149	26.808	5.362	-228.762	-228.762	-228.762	-228.762	0.00	0
21.983	118	2244	90.3	100	0.981	11.0	80.0	65	98	0.00	100	100	101	0.0	103	4.654	0	0	8.7	1.000	20.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	3.590	-3.590	17.952	8.976	-229.786	-229.786	-229.786	-229.786	0.00	0
22.029	118	2250	90.8	100	0.979	11.0	80.0	65	98	0.00	100	100	101	0.0	103	4.686	0	0	8.8	1.000	20.0	2.30	0	0	13.65	4.99	4.99	5.00	4.04	0.00	4.98	0	0.00	4	0	0	0	128	0.00	0	0	1	3.600	-10.800	25.200	-18.000	-230.400	-230.400	-230.400	-230.400	0.00	0
22.076	118	2254	91.0	100	0.977	11.0	80.0	65	98	0.00	100	100	101	0.0	103	4.714	0	0	8.9	1.000	20.0	2.30	0	0	13.53	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	3.606	16.229	23.442	1.803	-230.810	-230.810	-230.810	-230.810	4.00	0
22.123	118	2267	90.8	100	0.977	11.0	80.0	65	98	0.00	100	100	101	0.0	104	4.734	0	0	8.9	1.000	20.0	2.37	0	0	13.53	4.98	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	10.882	16.322	32.645	-9.068	-232.141	-232.141	-232.141	-232.141	0.00	0
22.174	118	2273	91.8	100	0.983	11.0	80.0	65	98	0.00	100	100	101	0.0	104	4.762	0	0	9.0	1.000	20.0	2.30	0	0	13.76	4.98	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-9.092	16.366	27.276	1.818	-232.755	-232.755	-232.755	-232.755	0.00	0
22.223	118	2280	92.0	100	0.987	11.0	80.0	65	98	0.00	100	100	101	0.0	104	4.778	0	0	9.1	1.000	20.0	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	1.824	-12.768	27.360	-9.120	-233.472	-233.472	-233.472	-233.472	0.00	0
22.271	118	2290	92.5	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	104	4.798	0	0	9.2	1.000	20.0	2.30	0	0	13.76	4.98	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	1.832	0.000	27.480	14.656	-234.496	-234.496	-234.496	-234.496	0.00	0
22.311	118	2301	93.0	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	104	4.818	0	0	9.2	1.000	20.0	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	7.363	-11.045	29.453	-16.567	-235.622	-235.622	-235.622	-235.622	4.00	0
22.365	118	2305	93.5	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	104	4.850	0	0	9.3	1.000	20.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	7.376	-3.688	16.596	-16.596	-236.032	-236.032	-236.032	-236.032	0.00	0
22.404	118	2313	93.3	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	105	4.862	0	0	9.4	1.000	20.0	2.30	0	0	13.76	4.99	4.98	4.99	4.04	0.03	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	5.551	-1.850	40.709	-16.654	-236.851	-236.851	-236.851	-236.851	0.00	0
22.454	118	2325	93.3	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	105	4.862	0	0	9.4	1.000	20.0	2.30	0	0	13.76	4.99	4.98	4.98	4.07	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.160	-3.720	24.180	0.000	-238.080	-238.080	-238.080	-238.080	0.00	0
22.498	118	2331	94.0	100	0.991	11.0	80.0	65	98	0.00	100	100	101	0.0	105	4.902	0	0	9.5	1.000	20.0	2.30	0	0	13.76	4.98	4.98	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.189	-5.594	50.350	-16.783	-238.694	-238.694	-238.694	-238.694	0.00	0
22.545	118	2340	93.8	100	0.989	11.0	80.0	65	98	0.00	100	100	101	0.0	105	4.874	0	0	9.5	1.000	20.0	2.30	0	0	13.88	4.98	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.232	-1.872	31.824	5.616	-239.616	-239.616	-239.616	-239.616	0.00	0
22.592	118	2349	93.8	100	0.987	11.0	80.0	65	98	0.00	100	100	101	0.0	105	4.882	0	0	9.6	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-11.275	-1.879	30.067	1.879	-240.538	-240.538	-240.538	-240.538	0.00	0
22.639	119	2358	93.8	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	105	4.882	0	0	9.6	1.000	20.5	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	9.432	-1.886	28.296	-7.546	-241.459	-241.459	-241.459	-241.459	0.00	0
22.685	119	2363	94.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	106	4.958	0	0	9.8	1.000	20.0	2.37	0	0	13.76	4.99	4.98	4.99	4.03	0.03	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	13.233	-1.890	30.246	-11.342	-241.971	-241.971	-241.971	-241.971	0.00	0
22.732	119	2372	94.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	106	4.958	0	0	9.8	1.000	20.0	2.37	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.386	7.590	26.566	0.000	-242.893	-242.893	-242.893	-242.893	0.00	0
22.779	119	2382	94.3	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	106	4.974	0	0	9.9	1.000	20.0	2.37	0	0	13.53	4.99	4.99	5.00	4.04	0.00	4.99	0	0.00	4	0	0	0	128	0.00	0	0	1	-3.811	3.811	26.678	-3.811	-243.917	-243.917	-243.917	-243.917	0.00	0
22.827	119	2393	94.5	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	106	4.982	0	0	9.9	1.000	20.0	2.30	0	0	13.65	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-9.572	5.743	26.802	-3.829	-245.043	-245.043	-245.043	-245.043	0.00	0
22.876	119	2401	95.5	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	106	5.022	0	0	10.0	1.000	20.0	2.30	0	0	13.65	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-1.921	-1.921	28.812	3.842	-245.862	-245.862	-245.862	-245.862	0.00	0
22.921	119	2410	95.8	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	106	5.014	0	0	10.1	1.000	20.0	2.30	0	0	13.76	4.99	4.98	4.99	4.03	0.00	4.98	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.568	13.496	15.424	9.640	-246.784	-246.784	-246.784	-246.784	4.00	0
22.965	119	2421	95.3	100	0.983	11.0	80.0	65	98	0.00	100	100	101	0.0	106	4.994	0	0	10.1	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	-3.874	25.178	9.684	-247.910	-247.910	-247.910	-247.910	0.00	0
23.012	119	2425	95.5	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	106	5.006	0	0	10.1	1.000	20.5	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	1.940	-3.880	9.700	9.700	-248.320	-248.320	-248.320	-248.320	0.00	0
23.057	119	2435	96.3	100	0.983	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.078	0	0	10.3	1.000	20.0	2.37	0	0	13.76	4.99	4.99	5.00	4.03	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-5.844	15.584	33.116	5.844	-249.344	-249.344	-249.344	-249.344	0.00	0
23.107	119	2448	96.3	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.094	0	0	10.4	1.000	20.0	2.30	0	0	13.53	4.99	4.98	5.00	4.02	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-11.750	-1.958	21.542	5.875	-250.675	-250.675	-250.675	-250.675	0.00	0
23.152	119	2455	95.5	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.058	0	0	10.3	1.000	20.5	2.30	0	0	13.76	4.99	4.99	4.99	4.07	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-11.784	3.928	27.496	-3.928	-251.392	-251.392	-251.392	-251.392	0.00	0
23.200	119	2464	95.3	100	0.987	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.038	0	0	10.3	1.000	20.5	2.30	0	0	13.76	4.98	4.99	5.00	4.07	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.827	0.000	23.654	13.798	-252.314	-252.314	-252.314	-252.314	0.00	0
23.250	119	2476	97.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.122	0	0	10.6	1.000	20.5	2.30	0	0	13.88	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.885	1.981	19.808	3.962	-253.542	-253.542	-253.542	-253.542	0.00	0
23.294	119	2488	95.8	100	0.981	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.058	0	0	10.5	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.942	0.000	27.866	-1.990	-254.771	-254.771	-254.771	-254.771	0.00	0
23.338	119	2495	95.3	100	0.981	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.038	0	0	10.5	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.03	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-11.976	9.980	11.976	-7.984	-255.488	-255.488	-255.488	-255.488	0.00	0
23.394	119	2504	96.3	100	0.981	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.130	0	0	10.7	1.000	20.5	2.30	0	0	13.76	4.98	4.98	4.99	4.02	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-12.019	6.010	42.067	-4.006	-256.410	-256.410	-256.410	-256.410	0.00	0
23.434	119	2512	96.0	100	0.983	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.078	0	0	10.6	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-8.038	-4.019	32.154	0.000	-257.229	-257.229	-257.229	-257.229	0.00	0
23.481	119	2521	95.8	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.074	0	0	10.7	1.000	20.5	2.30	0	0	13.53	4.98	4.98	5.00	4.04	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-6.050	-6.050	26.218	-2.017	-258.150	-258.150	-258.150	-258.150	0.00	0
23.527	119	2527	96.8	100	0.983	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.098	0	0	10.7	1.000	20.5	2.30	0	0	13.76	5.00	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-10.108	4.043	22.238	8.086	-258.765	-258.765	-258.765	-258.765	4.00	0
23.573	119	2541	97.3	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.122	0	0	10.8	1.000	20.5	2.30	0	0	13.88	4.98	4.98	4.98	4.02	0.00	4.98	1020	0.00	4	0	0	0	128	0.00	0	0	1	18.295	-6.098	34.558	-12.197	-260.198	-260.198	-260.198	-260.198	0.00	0
23.621	120	2550	97.3	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.138	0	0	10.9	1.000	20.5	2.30	0	0	13.65	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-16.320	8.160	22.440	8.160	-261.120	-261.120	-261.120	-261.120	0.00	0
23.669	120	2561	96.8	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.090	0	0	10.9	1.000	20.5	2.30	0	0	13.88	4.99	4.98	4.99	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	6.146	2.049	26.634	-12.293	-262.246	-262.246	-262.246	-262.246	0.00	0
23.716	120	2569	97.5	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.150	0	0	11.0	1.000	20.5	2.30	0	0	13.76	4.99	4.98	5.00	4.06	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-14.386	-6.166	26.718	0.000	-263.066	-263.066	-263.066	-263.066	4.00	0
23.770	120	2576	98.3	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.210	0	0	11.2	1.000	20.5	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-4.122	4.122	32.973	-4.122	-263.782	-263.782	-263.782	-263.782	0.00	0
23.811	120	2593	98.5	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.190	0	0	11.2	1.000	20.5	2.30	0	0	13.76	4.99	4.99	4.99	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	6.223	-4.149	20.744	6.223	-265.523	-265.523	-265.523	-265.523	4.00	0
23.857	120	2603	99.0	100	0.985	11.0	80.0	65	98	0.00	100	100	101	0.0	107	5.218	0	0	11.3	1.000	20.5	2.30	0	0	13.65	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	6.247	2.082	33.318	-6.247	-266.547	-266.547	-266.547	-266.547	0.00	0
23.905	120	2613	99.5	100	0.989	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.226	0	0	11.4	1.000	20.5	2.30	0	0	13.76	4.99	4.99	4.99	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	6.271	8.362	29.266	-16.723	-267.571	-267.571	-267.571	-267.571	0.00	0
23.956	120	2621	99.8	100	0.989	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.226	0	0	11.4	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	6.290	-2.097	29.355	-6.290	-268.390	-268.390	-268.390	-268.390	0.00	0
24.000	120	2625	99.3	100	0.987	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.194	0	0	11.4	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	-6.300	33.600	-21.000	-268.800	-268.800	-268.800	-268.800	0.00	0
24.048	120	2637	100.3	100	0.985	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.246	0	0	11.5	1.000	20.5	2.30	0	0	13.76	4.98	4.98	5.00	4.04	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-2.110	0.000	35.863	8.438	-270.029	-270.029	-270.029	-270.029	0.00	0
24.094	120	2652	100.0	100	0.989	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.246	0	0	11.6	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	4.99	0	0.00	4	0	0	0	128	0.00	0	0	1	-2.122	-2.122	36.067	2.122	-271.565	-271.565	-271.565	-271.565	0.00	0
24.149	120	2663	100.8	100	0.994	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.266	0	0	11.7	1.000	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.02	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	-6.391	19.174	-2.130	-272.691	-272.691	-272.691	-272.691	0.00	0
24.186	120	2668	101.8	100	0.996	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.298	0	0	11.8	1.000	20.5	2.30	0	0	13.88	4.98	4.98	5.00	4.03	0.00	5.00	0	0.00	4	0	0	0	128	0.00	0	0	1	-10.672	10.672	21.344	-2.134	-273.203	-273.203	-273.203	-273.203	4.00	0
24.233	120	2680	101.8	100	0.994	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.306	0	0	11.9	1.000	20.5	2.37	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	0.000	12.864	27.872	-6.432	-274.432	-274.432	-274.432	-274.432	8.00	0
24.281	120	2690	103.8	100	0.989	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.430	0	0	12.2	0.992	20.0	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	4.99	1020	0.00	4	0	0	0	128	0.00	0	0	1	-23.672	-8.608	34.432	-4.304	-275.456	-275.456	-275.456	-275.456	4.00	0
24.328	120	2697	105.8	100	0.985	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.570	0	0	12.5	0.985	20.0	2.30	0	0	13.53	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	10.788	0.000	32.364	8.630	-276.173	-276.173	-276.173	-276.173	4.00	0
24.376	120	2715	103.8	100	0.983	11.0	80.0	65	97	0.00	100	100	101	0.0	106	5.390	0	0	12.2	0.992	20.5	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-17.376	6.516	32.580	0.000	-278.016	-278.016	-278.016	-278.016	4.00	0
24.423	120	2723	106.0	100	0.989	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.634	0	0	12.8	0.973	20.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-8.714	-2.178	4.357	-6.535	-278.835	-278.835	-278.835	-278.835	4.00	0
24.469	120	2725	107.8	100	0.994	11.0	80.0	65	97	0.00	100	100	101	0.0	107	5.698	0	0	12.9	0.973	20.0	2.37	0	0	13.76	4.99	4.99	4.99	4.04	0.00	5.00	1020	0.00	4	0	0	0	128	0.00	0	0	1	-2.180	-2.180	32.700	10.900	-279.040	-279.040	-279.040	-279.040	8.00	0
24.520	120	2747	109.3	100	0.996	11.0	80.0	81	99	0.00	100	100	101	0.0	107	5.902	0	0	13.5	0.966	20.0	2.30	0	0	13.76	4.98	4.99	5.00	4.01	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	-10.988	17.581	26.371	10.988	-281.293	-281.293	-281.293	-281.293	8.00	0
24.565	120	2760	110.3	100	0.991	11.0	80.0	81	99	0.00	100	100	101	0.0	107	6.018	0	0	13.8	0.959	19.5	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-6.624	6.624	26.496	4.416	-282.624	-282.624	-282.624	-282.624	8.00	0
24.617	120	2768	111.8	100	0.987	11.0	80.0	81	99	0.00	100	100	101	0.0	107	6.078	0	0	14.0	0.959	19.5	2.30	0	0	13.88	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-26.573	4.429	15.501	11.072	-283.443	-283.443	-283.443	-283.443	4.00	0
24.655	121	2780	112.3	100	0.981	11.0	80.0	81	99	0.00	100	100	101	0.0	107	6.142	0	0	14.2	0.952	19.5	2.30	0	0	13.76	5.00	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-6.672	2.224	20.016	4.448	-284.672	-284.672	-284.672	-284.672	8.00	0
24.702	121	2791	114.5	100	0.972	11.0	80.0	81	100	0.00	100	100	101	0.0	107	6.350	0	0	14.8	0.945	19.5	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-2.233	4.466	26.794	6.698	-285.798	-285.798	-285.798	-285.798	12.00	0
24.748	121	2802	116.5	100	0.949	11.0	80.0	81	100	0.00	100	100	101	0.1	108	6.614	0	0	15.4	0.945	19.0	2.30	0	0	13.53	4.98	4.98	5.00	4.01	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-11.208	11.208	15.691	0.000	-286.925	-286.925	-286.925	-286.925	8.00	0
24.796	121	2819	116.8	100	0.943	11.0	80.0	81	100	0.00	100	100	101	0.0	108	6.574	0	0	15.4	0.934	19.0	2.30	0	0	13.76	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	0.000	9.021	36.083	2.255	-288.666	-288.666	-288.666	-288.666	12.00	0
24.842	121	2830	118.0	100	0.938	11.0	80.0	81	100	0.00	100	100	101	0.0	108	6.670	0	0	15.7	0.928	19.0	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-9.056	-2.264	38.488	6.792	-289.792	-289.792	-289.792	-289.792	4.00	0
